candidate_id,park_id,park_name,amap_poi_id,poi_name,standard_categories,amap_keywords,amap_type,amap_typecode,address,business_area,longitude,latitude,min_distance_m,distance_band,rating,cost_yuan,opentime_today,opentime_week,tel,source_query_ids,pdf_seed_match_status,pdf_seed_poi_record_ids,pdf_seed_poi_names,in_park_status,validation_status,confidence,notes
AMAP-POI-0207,sample_olympic_forest,奥林匹克森林公园,B0LRK5GXKD,7-ELEVEn(倚林佳园店),convenience_retail,便利店,购物服务;便民商店/便利店;便民商店/便利店,060200,倚林佳园,林萃,116.371583,40.013679,1838,1501-3000m,3.9,,24小时营业,周一至周日 00:00-24:00,,os_convenience,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0208,sample_olympic_forest,奥林匹克森林公园,B0LRMHXMDD,瑞幸咖啡(大屯北路店),coffee;cold_drink,咖啡;冷饮,餐饮服务;餐饮相关场所;餐饮相关,050000,北京城区慧忠北里111号金利大厦,北辰,116.405769,40.005534,1863,1501-3000m,4.3,13.00,07:00-21:30,周一至周日 07:00-21:30,4000100100,os_coffee;os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0209,sample_olympic_forest,奥林匹克森林公园,B0LRMRYRJC,MINI-CO小咖咖啡(北京清控人居大厦店),coffee;cold_drink,咖啡;冷饮,餐饮服务;咖啡厅;咖啡厅,050500,大屯北路74号清控人居大厦1层,北辰,116.401016,40.008968,1314,1001-1500m,4.1,16.00,07:30-18:00,周一至周五 07:30-18:00；周六至周日 09:00-18:10,15712896761,os_coffee;os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0210,sample_olympic_forest,奥林匹克森林公园,B0LRU5DQZ3,茉莉奶白(北京新奥天虹店),cold_drink,冷饮,餐饮服务;冷饮店;冷饮店,050700,湖景东路9号北投新奥购物中心C区H1层,北辰,116.394576,40.001588,1908,1501-3000m,4.5,19.00,10:00-22:00,周一至周日 10:00-22:00,18610635825,os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0211,sample_olympic_forest,奥林匹克森林公园,B0LUYZPNOO,麦当劳(国奥中心B座店),fast_food,小吃快餐,餐饮服务;餐饮相关场所;餐饮相关,050000,林翠东路1号院国奥中心B座F1层,鸟巢,116.380677,40.009325,1425,1001-1500m,4.5,25.00,06:00-22:00,周一至周日 06:00-22:00,010-56014659,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0212,sample_olympic_forest,奥林匹克森林公园,B0M61HH43Y,泱Pilates·普拉提·人类返厂维修中心,yoga_pilates,普拉提,体育休闲服务;运动场馆;健身中心,080111,大屯里317号金泉汇1单元2801室,亚运村,116.415675,40.005475,2483,1501-3000m,4.0,505.00,08:00-21:00,周一至周日 08:00-21:00,,os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0213,sample_olympic_forest,奥林匹克森林公园,B0M66SA0XV,粤式风味足料猪脚饭餐室,fast_food,小吃快餐,餐饮服务;中餐厅;中餐厅,050100,华创生活广场,林萃,116.373025,40.010225,1880,1501-3000m,3.1,,,,,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0214,sample_olympic_forest,奥林匹克森林公园,B0M6D18D66,陨石精酿(奥森店),night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,奥运村街道上林世家小区10号楼1层,林萃,116.373671,40.017920,1578,1501-3000m,3.9,154.00,11:00-14:00 16:30-24:00,"周一至周日 11:00-14:00,16:30-24:00",13911223447,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0215,sample_olympic_forest,奥林匹克森林公园,B0M6FSXMLC,提雅普拉提Tiaya Pilates瑜伽(南沙滩店),yoga_pilates,瑜伽;普拉提,体育休闲服务;运动场馆;健身中心,080111,科学园南里西街与南沙滩东路交叉口南40米,二里庄,116.378413,39.997020,2676,1501-3000m,2.6,,,,,os_yoga;os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0216,sample_olympic_forest,奥林匹克森林公园,B0M6HZ9V2D,羿刻互动·凡小瑜伽普拉提(宝盛里店),yoga_pilates,普拉提,体育休闲服务;运动场馆;健身中心,080111,宝盛里1号楼1层035号,清河,116.369700,40.036346,2748,1501-3000m,4.1,263.00,09:00-21:00,周一至周日 09:00-21:00,,os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0217,sample_olympic_forest,奥林匹克森林公园,B0M6PRN0BF,即醒咖啡,coffee;cold_drink,咖啡;冷饮,餐饮服务;咖啡厅;咖啡厅,050500,大屯北路与湖景东路交叉口东140米,北辰,116.398325,40.004825,1624,1501-3000m,2.5,,10:00-20:30,周一至周日 10:00-20:30,17600299780,os_coffee;os_cold_drink,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0218,sample_olympic_forest,奥林匹克森林公园,B0M6PYL4O4,Funplus,night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,北辰西路8号院2号楼北辰世纪中心A座,北辰,116.387930,40.000352,2066,1501-3000m,4.0,,,,,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0219,sample_olympic_forest,奥林匹克森林公园,B0M6RL3FJZ,玖幺玖·民谣酒馆,night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧|餐饮服务;餐饮相关场所;餐饮相关,080304|050000,奥运村街道新奥购物中心下沉广场,北辰,116.393725,40.001275,1937,1501-3000m,4.6,69.00,10:00-01:00,周一至周日 10:00-01:00,13910212580,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0220,sample_olympic_forest,奥林匹克森林公园,B0M6TR642V,梵怡瑜伽·舞蹈普拉提,yoga_pilates,瑜伽;普拉提,体育休闲服务;运动场馆;健身中心,080111,拂林北路与红军营南路辅路交叉口东100米,,116.414575,40.033225,2507,1501-3000m,3.1,125.00,,,,os_yoga;os_pilates,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0221,sample_olympic_forest,奥林匹克森林公园,B0M6TR653C,团购便利店(北沙滩8号院),convenience_retail,便利店,购物服务;便民商店/便利店;便民商店/便利店,060200,北沙滩8号院东门右转20米,林萃,116.375044,40.007113,1942,1501-3000m,3.1,,12:30-21:00,周一至周日 12:30-21:00,13718268688,os_convenience,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0222,sample_olympic_forest,奥林匹克森林公园,B0M6XSOPZI,小厨快餐,fast_food,小吃快餐,餐饮服务;快餐厅;快餐厅,050300,科荟南路与天辰西路交叉口西40米,北辰,116.387925,40.006975,1347,1001-1500m,2.3,30.00,,,,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0223,sample_olympic_forest,奥林匹克森林公园,B0M6ZA0EU3,杭小满鲜牛肉面馆(北京北辰荟店),fast_food,小吃快餐,餐饮服务;中餐厅;中餐厅,050100,北京城区北京城区北辰西路6号院北辰荟购物中心B1层106号,北辰,116.387525,40.003025,1782,1501-3000m,4.2,45.00,10:00-22:00,周一至周日 10:00-22:00,15110082606,os_fast_food,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0224,sample_olympic_forest,奥林匹克森林公园,B0MBA7AQA2,YONEX尤尼克斯(林奥店),sports_supply,运动装备,体育休闲服务;体育休闲服务场所;体育休闲服务场所,080000,北京城区北京城区清林东路林奥CITY PARK购物中心1层6101号,北苑,116.407222,40.033048,2055,1501-3000m,3.9,,09:00-22:00,周一至周日 09:00-22:00,13071138359,os_sports_supply,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0225,sample_olympic_forest,奥林匹克森林公园,B0MBHLIN62,微醺巴士promax,night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,林奥CITY PARK购物中心,,116.409825,40.033325,2223,1501-3000m,3.1,,,,,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0226,sample_olympic_forest,奥林匹克森林公园,B0MBS7EIP0,瑞幸咖啡(奥林匹克公园地铁站E口店),coffee,咖啡,餐饮服务;休闲餐饮场所;休闲餐饮场所,050400,北京城区天辰东路12号1幢B1层102内c6号,北辰,116.392391,40.000977,1965,1501-3000m,4.2,13.00,,,4000100100,os_coffee,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
AMAP-POI-0227,sample_olympic_forest,奥林匹克森林公园,B0MBYG4I35,cuka club(飘亮购物中心店),night_dining_bar,酒吧,体育休闲服务;娱乐场所;酒吧,080304,亚运村大屯街道安立路68号太阳飘亮购物中心,亚运村,116.408646,39.997764,2715,1501-3000m,2.7,107.00,,,,os_bar,not_in_pdf_seed,,,needs_boundary_filter,api_returned_needs_boundary_filter,medium,按公园和高德 POI ID 去重；仍需公园边界/入口节点过滤和现场营业核验。
