check_id,group,severity,status,finding,evidence
IMPL-156,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 30_extraction/scripts/build_person_simulation_feature_derivatives.py exists=False, bytes=0. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.",30_extraction/scripts/build_person_simulation_feature_derivatives.py
IMPL-157,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 30_extraction/scripts/verify_person_simulation_feature_derivatives_20260607.py exists=False, bytes=0. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.",30_extraction/scripts/verify_person_simulation_feature_derivatives_20260607.py
IMPL-158,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/person_simulation_accuracy_requirements_20260605.json exists=False, bytes=0. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.",40_quality_evidence/person_simulation_accuracy_requirements_20260605.json
IMPL-159,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/person_simulation_accuracy_requirements_20260605.md exists=False, bytes=0. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.",40_quality_evidence/person_simulation_accuracy_requirements_20260605.md
IMPL-160,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 70_outputs/processed_tables/person_simulation_accuracy_requirements_20260605.csv exists=False, bytes=0. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.",70_outputs/processed_tables/person_simulation_accuracy_requirements_20260605.csv
IMPL-161,files,error,pass,"70_outputs/processed_tables/person_simulation_feature_derivatives_1000_20260604.csv exists=True, bytes=2275733",70_outputs/processed_tables/person_simulation_feature_derivatives_1000_20260604.csv
IMPL-162,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/person_simulation_feature_derivatives_generation_20260607.json exists=False, bytes=0. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.",40_quality_evidence/person_simulation_feature_derivatives_generation_20260607.json
IMPL-163,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/person_simulation_feature_derivatives_validation_20260607.json exists=False, bytes=0. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.",40_quality_evidence/person_simulation_feature_derivatives_validation_20260607.json
IMPL-164,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/person_simulation_feature_derivatives_validation_20260607.md exists=False, bytes=0. Reason: 0605/0607 feature derivative package is superseded by current controlled_feature_scene_context and real_calibration_context checks.",40_quality_evidence/person_simulation_feature_derivatives_validation_20260607.md
IMPL-165,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/person_feature_pool_browser_visible_20260607.json exists=False, bytes=0. Reason: 0607 feature-pool browser evidence is superseded by current TestFiles and post-test output restore audit.",40_quality_evidence/person_feature_pool_browser_visible_20260607.json
IMPL-166,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/person_feature_pool_upload_visible_20260607.png exists=False, bytes=0. Reason: 0607 feature-pool browser evidence is superseded by current TestFiles and post-test output restore audit.",40_quality_evidence/person_feature_pool_upload_visible_20260607.png
IMPL-167,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/person_feature_pool_preflight_visible_20260607.png exists=False, bytes=0. Reason: 0607 feature-pool browser evidence is superseded by current TestFiles and post-test output restore audit.",40_quality_evidence/person_feature_pool_preflight_visible_20260607.png
IMPL-168,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/feature_derivative_user_control_browser_20260607.json exists=False, bytes=0. Reason: 0607 feature-derivative browser evidence is superseded by current TestFiles and post-test output restore audit.",40_quality_evidence/feature_derivative_user_control_browser_20260607.json
IMPL-169,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/feature_derivative_user_control_browser_20260607.png exists=False, bytes=0. Reason: 0607 feature-derivative browser evidence is superseded by current TestFiles and post-test output restore audit.",40_quality_evidence/feature_derivative_user_control_browser_20260607.png
IMPL-170,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/feature_derivative_income_control_browser_20260607.json exists=False, bytes=0. Reason: 0607 feature-derivative browser evidence is superseded by current TestFiles and post-test output restore audit.",40_quality_evidence/feature_derivative_income_control_browser_20260607.json
IMPL-171,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/feature_derivative_income_control_browser_20260607.png exists=False, bytes=0. Reason: 0607 feature-derivative browser evidence is superseded by current TestFiles and post-test output restore audit.",40_quality_evidence/feature_derivative_income_control_browser_20260607.png
IMPL-172,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 90_p6_expert_dashboard/qa/report_feature_scene_context_validation_20260607.py exists=False, bytes=0. Reason: 0607 feature-scene report evidence is superseded by current site_selection report structure checks.",90_p6_expert_dashboard/qa/report_feature_scene_context_validation_20260607.py
IMPL-173,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/report_feature_scene_context_validation_20260607.json exists=False, bytes=0. Reason: 0607 feature-scene report evidence is superseded by current site_selection report structure checks.",40_quality_evidence/report_feature_scene_context_validation_20260607.json
IMPL-174,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/report_feature_scene_context_validation_20260607.md exists=False, bytes=0. Reason: 0607 feature-scene report evidence is superseded by current site_selection report structure checks.",40_quality_evidence/report_feature_scene_context_validation_20260607.md
IMPL-175,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 90_p6_expert_dashboard/qa/real_calibration_supplement_loop_validation_20260607.py exists=False, bytes=0. Reason: 0607 supplement-loop evidence is superseded by current real_calibration_context and post-test output restore audit.",90_p6_expert_dashboard/qa/real_calibration_supplement_loop_validation_20260607.py
IMPL-176,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/real_calibration_supplement_loop_validation_20260607.json exists=False, bytes=0. Reason: 0607 supplement-loop evidence is superseded by current real_calibration_context and post-test output restore audit.",40_quality_evidence/real_calibration_supplement_loop_validation_20260607.json
IMPL-177,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/real_calibration_supplement_loop_validation_20260607.md exists=False, bytes=0. Reason: 0607 supplement-loop evidence is superseded by current real_calibration_context and post-test output restore audit.",40_quality_evidence/real_calibration_supplement_loop_validation_20260607.md
IMPL-178,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/report_feature_scene_context_browser_20260607.json exists=False, bytes=0. Reason: 0607 feature-scene report evidence is superseded by current site_selection report structure checks.",40_quality_evidence/report_feature_scene_context_browser_20260607.json
IMPL-179,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/report_feature_scene_context_browser_20260607.png exists=False, bytes=0. Reason: 0607 feature-scene report evidence is superseded by current site_selection report structure checks.",40_quality_evidence/report_feature_scene_context_browser_20260607.png
IMPL-180,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 90_p6_expert_dashboard/qa/simulation_feature_scene_dry_run_validation_20260607.py exists=False, bytes=0. Reason: 0607 feature-scene simulation evidence is superseded by current structural report/context checks.",90_p6_expert_dashboard/qa/simulation_feature_scene_dry_run_validation_20260607.py
IMPL-181,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/simulation_feature_scene_dry_run_validation_20260607.json exists=False, bytes=0. Reason: 0607 feature-scene simulation evidence is superseded by current structural report/context checks.",40_quality_evidence/simulation_feature_scene_dry_run_validation_20260607.json
IMPL-182,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/simulation_feature_scene_dry_run_validation_20260607.md exists=False, bytes=0. Reason: 0607 feature-scene simulation evidence is superseded by current structural report/context checks.",40_quality_evidence/simulation_feature_scene_dry_run_validation_20260607.md
IMPL-183,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 90_p6_expert_dashboard/qa/simulation_feature_scene_browser_validation_20260607.py exists=False, bytes=0. Reason: 0607 feature-scene simulation evidence is superseded by current structural report/context checks.",90_p6_expert_dashboard/qa/simulation_feature_scene_browser_validation_20260607.py
IMPL-184,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/simulation_feature_scene_browser_validation_20260607.json exists=False, bytes=0. Reason: 0607 feature-scene simulation evidence is superseded by current structural report/context checks.",40_quality_evidence/simulation_feature_scene_browser_validation_20260607.json
IMPL-185,files,warning,warn,"superseded baseline artifact; current gate uses 2026-06-09 evidence. Original: 40_quality_evidence/simulation_feature_scene_browser_validation_20260607/simulation_feature_scene.png exists=False, bytes=0. Reason: 0607 feature-scene simulation evidence is superseded by current structural report/context checks.",40_quality_evidence/simulation_feature_scene_browser_validation_20260607/simulation_feature_scene.png
IMPL-186,files,error,pass,"40_quality_evidence/modern_sim_stack_verification_20260604.json exists=True, bytes=4946",40_quality_evidence/modern_sim_stack_verification_20260604.json
IMPL-187,files,error,pass,"40_quality_evidence/modern_sim_stack_verification_20260604.md exists=True, bytes=2420",40_quality_evidence/modern_sim_stack_verification_20260604.md
IMPL-188,files,error,pass,"40_quality_evidence/flowus_ai_design_probe_20260604/flowus_probe_report.json exists=True, bytes=11897",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_probe_report.json
IMPL-189,files,error,pass,"40_quality_evidence/flowus_ai_design_probe_20260604/flowus_1.txt exists=True, bytes=6073",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_1.txt
IMPL-190,files,error,pass,"40_quality_evidence/flowus_ai_design_probe_20260604/flowus_2.txt exists=True, bytes=14901",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_2.txt
IMPL-191,files,error,pass,"40_quality_evidence/flowus_ai_design_probe_20260604/flowus_3.txt exists=True, bytes=6255",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_3.txt
IMPL-192,files,error,pass,"40_quality_evidence/flowus_ai_design_probe_20260604/flowus_1.png exists=True, bytes=1083760",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_1.png
IMPL-193,files,error,pass,"40_quality_evidence/flowus_ai_design_probe_20260604/flowus_2.png exists=True, bytes=961896",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_2.png
IMPL-194,files,error,pass,"40_quality_evidence/flowus_ai_design_probe_20260604/flowus_3.png exists=True, bytes=871158",40_quality_evidence/flowus_ai_design_probe_20260604/flowus_3.png
