candidate_id,table_id,source_file,page,table_index,topic_draft,candidate_type,metric_name_draft,subject_draft,value_draft,unit_draft,period_or_scope_draft,source_row_text_draft,source_column_hint,extraction_confidence,review_reason,output_status,executor,model,review_gate,llm_task_id,run_id
EV-CAND-0068,TBL-00010,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,14,1,poi_hot_visit,poi_hot_visit,热门指数,瑞幸咖啡(汇佳大厦店),4054,,报告期20221023-20231022，本表未声明具体周期,5 瑞幸咖啡(汇佳大厦店) 4054 15 汤泉良子(通州店) 3671,左侧第2列POI名称，第3列指数,high,指数数值明确，无歧义,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0069,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,中科力行健身红馆,3254,,,"10,中科力行健身红馆,3254,,20,北二环安定门健身乐园,3075,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0070,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,丰台体育中心,3254,,,"1,健龙森体育健身俱乐部,4110,,11,丰台体育中心,3254,",右半部分（第5-8列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0071,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,健龙森体育健身俱乐部,4110,,,"1,健龙森体育健身俱乐部,4110,,11,丰台体育中心,3254,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0072,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,北京工人体育场,3596,,,"3,北京工人体育场,3596,,13,朝阳体育馆,3221,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0073,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,北京经济技术开发区体育中心,3400,,,"6,北京经济技术开发区体育中心,3400,,16,凯迪拉克中心(华熙live·五棵松),3200,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0074,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,博乐律动体育中心羽毛球,3243,,,"2,国家奥林匹克体育中心,3922,,12,博乐律动体育中心羽毛球,3243,",右半部分（第5-8列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0075,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,国家体育场,3566,,,"4,国家体育场,3566,,14,首都体育馆,3208,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0076,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,国家奥林匹克体育中心,3922,,,"2,国家奥林匹克体育中心,3922,,12,博乐律动体育中心羽毛球,3243,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0077,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,地坛体育中心,3454,,,"5,地坛体育中心,3454,,15,弘赫国际体育运动中心,3200,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0078,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,朝阳体育中心,3378,,,"8,朝阳体育中心,3378,,18,东枫国际体育园,3150,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0079,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,水立方,3255,,,"9,水立方,3255,,19,东单体育中心,3137,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0080,TBL-00011,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,15,1,poi_hot_visit,poi_hot_visit,指数,行雲运动空间,3386,,,"7,行雲运动空间,3386,,17,方庄体育公园,3193,",左半部分（第1-4列）,high,直接从排名表提取POI指数，需复核名称和数值,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0081,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,东方时尚驾校,4281,指数,20221023-20231022,1 东方时尚驾校 4281,"左:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0082,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,中国石油方深加油站,4171,指数,20221023-20231022,3 中国石油方深加油站 4171,"左:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0083,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,京苑石油特许加油站,3867,指数,20221023-20231022,15 京苑石油特许加油站 3867,"右:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0084,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,北京明天第一城店,4041,指数,20221023-20231022,6 北京明天第一城店 4041,"左:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0085,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,北京波士通达汽车销售服务有限公司(高碑店店),3858,指数,20221023-20231022,16 北京波士通达汽车销售服务有限公司(高碑店店) 3858,"右:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0086,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,北城石化城北加油站,4101,指数,20221023-20231022,5 北城石化城北加油站 4101,"左:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0087,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,小海豚加油站北京小红门站,4032,指数,20221023-20231022,7 小海豚加油站北京小红门站 4032,"左:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0088,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,海湾石油通顺港加油站,3897,指数,20221023-20231022,14 海湾石油通顺港加油站 3897,"右:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0089,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,玛莎拉蒂(北京嘉骏店),4158,指数,20221023-20231022,4 玛莎拉蒂(北京嘉骏店) 4158,"左:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0090,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,神州租车(三元桥店),3845,指数,20221023-20231022,17 神州租车(三元桥店) 3845,"右:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0091,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,竹木场加油站,3901,指数,20221023-20231022,13 竹木场加油站 3901,"右:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0092,TBL-00012,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,16,1,poi_hot_visit,poi_hot_visit,热门指数,马驹桥石化加油站,3934,指数,20221023-20231022,11 马驹桥石化加油站 3934,"右:排序,POI名称,指数,扩展信息",high,从POI热门到访表格直接抽取，指数明确，需复核POI名称准确性,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0093,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,中国人民解放军总医院,4114,,,10 中国人民解放军总医院 4114,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0094,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,中国医科大学航空总医院,4051,,,12 中国医科大学航空总医院 4051,右侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0095,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,北京世纪坛医院,4057,,,1 首都医科大学附属北京潞河 医院 4834 11 北京世纪坛医院 4057,右侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0096,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,北京协和医院(东院),4314,,,5 北京协和医院(东院) 4314,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0097,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,北京友谊医院(西城院区),4180,,,7 北京友谊医院(西城院区) 4180 18 北京大学第一医院 3978,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0098,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,北京友谊医院(通州院区),4378,,,3 北京友谊医院(通州院区) 4378,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0099,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,北京胸科医院,4128,,,9 北京胸科医院 4128,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0100,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,通州区妇幼保健院,4737,,,2 通州区妇幼保健院 4737,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0101,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,首都儿科研究所附属儿童医 院,4189,,,6 首都儿科研究所附属儿童医 院 4189,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0102,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,首都医科大学附属北京儿童 医院,4129,,,8 首都医科大学附属北京儿童 医院 4129 19 安贞医院 3973,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0103,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,首都医科大学附属北京同仁 医院,4363,,,4 首都医科大学附属北京同仁 医院 4363,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0104,TBL-00013,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,17,1,poi_hot_visit,poi_hot_visit,指数,首都医科大学附属北京潞河 医院,4834,,,1 首都医科大学附属北京潞河 医院 4834 11 北京世纪坛医院 4057,左侧POI排名与指数,high,表格明确列出POI名称及指数,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0105,TBL-00014,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,18,1,poi_hot_visit,poi_hot_visit,热门到访指数,京伦饭店,4225,,20221023-20231022,"1, 京伦饭店, 4225, 酒店起价677元, 11, 裕龙国际酒店, 3948, 酒店起价524元","排序, POI名称, 指数, 扩展信息",high,数据清晰，指数值明确，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0106,TBL-00014,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,18,1,poi_hot_visit,poi_hot_visit,热门到访指数,北京万隆宾馆,4225,,20221023-20231022,"2, 北京万隆宾馆, 4225, 酒店起价140元, 12, 北京诺富特和平宾馆, 3920, 酒店起价940元","排序, POI名称, 指数, 扩展信息",high,数据清晰，指数值明确，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0107,TBL-00014,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,18,1,poi_hot_visit,poi_hot_visit,热门到访指数,北京天元商务酒店(通州果园 地铁站店),4151,,20221023-20231022,"3, 北京天元商务酒店(通州果园 地铁站店), 4151, 酒店起价174元, 13, 北京邯钢宾馆, 3910, 酒店起价567元","排序, POI名称, 指数, 扩展信息",high,数据清晰，指数值明确，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
EV-CAND-0108,TBL-00014,城市绿心公园区域大数据分析报告-20221023-20231022(1).pdf,18,1,poi_hot_visit,poi_hot_visit,热门到访指数,北京将台酒店,4078,,20221023-20231022,"6, 北京将台酒店, 4078, 酒店起价288元, , , ,","排序, POI名称, 指数, 扩展信息",high,数据清晰，指数值明确，可直接复核,needs_review,deepseek,deepseek-v4-pro,evidence_auto_gate,LLM-003,20260525T064804Z
