candidate_review_id,candidate_id,table_id,source_file,page,topic_draft,candidate_type,metric_name_draft,subject_draft,value_draft,unit_draft,source_row_text_draft,extraction_confidence,candidate_review_priority,ledger_entry_status,review_instruction,output_status
EV-REVIEW-0420,EV-CAND-0420,TBL-00119,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,41,poi_hot_visit,consumption_spending,人均消费,布鲁豪斯亲子欢乐家庭餐厅,129,元,3 布鲁豪斯亲子欢乐家庭餐厅 1944 人均消费129元 奥林匹克公园,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0421,EV-CAND-0421,TBL-00119,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,41,poi_hot_visit,consumption_spending,人均消费,新净雅(国家网球中心店),231,元,2 新净雅(国家网球中心店) 2733 人均消费231元 奥林匹克公园,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0486,EV-CAND-0486,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 中,8.01%,百分比,中 8.01% 2.45% 326,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0487,EV-CAND-0487,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 低,1.78%,百分比,低 1.78% 1.36% 130,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0488,EV-CAND-0488,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 次低,2.24%,百分比,次低 2.24% 0.23% 972,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0489,EV-CAND-0489,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 次高,17.54%,百分比,次高 17.54% 36.43% 48,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0490,EV-CAND-0490,TBL-00198,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,120,consumption_spending,consumption_spending,消费水平占比,全国消费水平v2 高,70.44%,百分比,高 70.44% 59.53% 118,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0491,EV-CAND-0491,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费TGI,酒店消费1501-2000元区间,124,无单位,1501-2000元 1.34% 1.08% 124,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0492,EV-CAND-0492,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费TGI,酒店消费150元以内区间,69,无单位,150元以内 4.66% 6.67% 69,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0493,EV-CAND-0493,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费TGI,酒店消费601-800元区间,118,无单位,601-800元 13.34% 11.25% 118,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0494,EV-CAND-0494,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费1001-1500元区间,7.16%,%,1001-1500元 7.16% 6.27% 114,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0495,EV-CAND-0495,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费1501-2000元区间,1.34%,%,1501-2000元 1.34% 1.08% 124,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0496,EV-CAND-0496,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费150元以内区间,4.66%,%,150元以内 4.66% 6.67% 69,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0497,EV-CAND-0497,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费151-300元区间,17.71%,%,151-300元 17.71% 22.38% 79,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0498,EV-CAND-0498,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费2000元以上区间,2.38%,%,2000元以上 2.38% 2.01% 118,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0499,EV-CAND-0499,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费301-450元区间,24.17%,%,301-450元 24.17% 25.58% 94,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0500,EV-CAND-0500,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费451-600元区间,22.43%,%,451-600元 22.43% 18.87% 118,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0501,EV-CAND-0501,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费601-800元区间,13.34%,%,601-800元 13.34% 11.25% 118,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0502,EV-CAND-0502,TBL-00199,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,121,consumption_spending,consumption_spending,酒店消费占比,酒店消费801-1000元区间,6.81%,%,801-1000元 6.81% 5.88% 115,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0506,EV-CAND-0506,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（101-150元）,31.10%,%,101-150元 31.10% 24.53% 126,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0507,EV-CAND-0507,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（151-200元）,5.06%,%,151-200元 5.06% 4.69% 107,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0508,EV-CAND-0508,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（201-300元）,1.79%,%,201-300元 1.79% 1.86% 96,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0509,EV-CAND-0509,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（301-500元）,1.38%,%,301-500元 1.38% 1.49% 92,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0510,EV-CAND-0510,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（500元以上）,1.06%,%,500元以上 1.06% 0.61% 174,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0511,EV-CAND-0511,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（50元以内）,11.13%,%,50元以内 11.13% 18.16% 61,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0512,EV-CAND-0512,TBL-00200,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,122,consumption_spending,consumption_spending,餐饮消费占比,餐饮消费水平（51-100元）,48.49%,%,51-100元 48.49% 48.66% 99,high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0513,EV-CAND-0513,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次1-2次TGI,奥林匹克森林公园区域消费者,61,,"1-2次, 25.96%, 42.20%, 61",high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0514,EV-CAND-0514,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次1-2次占比,奥林匹克森林公园区域消费者,25.96,%,"1-2次, 25.96%, 42.20%, 61",medium,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0515,EV-CAND-0515,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次11次及以上TGI,奥林匹克森林公园区域消费者,179,,"11次及以上, 35.10%, 19.52%, 179",high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0516,EV-CAND-0516,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次11次及以上占比,奥林匹克森林公园区域消费者,35.10,%,"11次及以上, 35.10%, 19.52%, 179",medium,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0517,EV-CAND-0517,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次3-4次TGI,奥林匹克森林公园区域消费者,82,,"3-4次, 13.43%, 16.27%, 82",high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0518,EV-CAND-0518,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次3-4次占比,奥林匹克森林公园区域消费者,13.43,%,"3-4次, 13.43%, 16.27%, 82",medium,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0519,EV-CAND-0519,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次5-6次TGI,奥林匹克森林公园区域消费者,102,,"5-6次, 10.29%, 10.01%, 102",high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0520,EV-CAND-0520,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次5-6次占比,奥林匹克森林公园区域消费者,10.29,%,"5-6次, 10.29%, 10.01%, 102",medium,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0521,EV-CAND-0521,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次7-8次TGI,奥林匹克森林公园区域消费者,120,,"7-8次, 8.38%, 6.94%, 120",high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0522,EV-CAND-0522,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次7-8次占比,奥林匹克森林公园区域消费者,8.38,%,"7-8次, 8.38%, 6.94%, 120",medium,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0523,EV-CAND-0523,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次9-10次TGI,奥林匹克森林公园区域消费者,135,,"9-10次, 6.85%, 5.05%, 135",high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0524,EV-CAND-0524,TBL-00201,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,123,consumption_spending,consumption_spending,餐饮消费频次9-10次占比,奥林匹克森林公园区域消费者,6.85,%,"9-10次, 6.85%, 5.05%, 135",medium,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
EV-REVIEW-0531,EV-CAND-0531,TBL-00202,奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,124,visitor_flow,consumption_spending,商场到店频次占比,奥林匹克森林公园商场到店频次1-2次,48.30,%,"1-2次,48.30%,61.47%,78",high,P0_spending_numeric_check,needs_pdf_row_check_before_ledger,回查单位、金额或频次口径，避免把全市大盘和目标客群混用。,needs_review
