review_queue_id,table_id,source_file,page,table_index,row_count,column_count,topic_draft,topic_confidence,sampling_priority,evidence_candidate_status,review_gate,output_status,reason_draft,evidence_keywords_draft,sample
TBL-REVIEW-0260,TBL-00260,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,180,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,到访偏好大类的人群覆盖度、大盘和TGI，反映旅游景点和购物偏好,"到访偏好大类, 人群覆盖度, 北京市大盘, TGI, 旅游景点, 购物",到访偏好大类 / 人群覆盖度 / 北京市大盘 / TGI | 旅游景点 / 94.40% / 44.83% / 210 | 购物 / 75.41% / 68.24% / 110
TBL-REVIEW-0261,TBL-00261,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,181,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,美食细分品类人群覆盖度、大盘和TGI，反映小吃快餐和火锅偏好,"人群覆盖度, 北京市大盘, TGI, 小吃快餐, 火锅",美食 / 人群覆盖度 / 北京市大盘 / TGI | 小吃快餐 / 15.80% / 14.35% / 110 | 火锅 / 11.76% / 8.53% / 137
TBL-REVIEW-0262,TBL-00262,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,182,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,娱乐休闲品类人群覆盖度与大盘TGI，反映咖啡厅和户外活动偏好,"娱乐休闲, 人群覆盖度, 北京市大盘, TGI, 咖啡厅, 户外活动:游乐场",娱乐休闲 / 人群覆盖度 / 北京市大盘 / TGI | 咖啡厅 / 6.39% / 4.67% / 136 | 户外活动:游乐场 / 2.81% / 2.06% / 136
TBL-REVIEW-0263,TBL-00263,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,183,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,运动健身品类人群覆盖度与大盘TGI，反映高尔夫和综合体育场馆偏好,"运动健身, 人群覆盖度, 北京市大盘, TGI, 高尔夫场, 综合体育场馆",运动健身 / 人群覆盖度 / 北京市大盘 / TGI | 高尔夫场 / 14.28% / 6.78% / 210 | 综合体育场馆 / 13.31% / 7.29% / 182
TBL-REVIEW-0264,TBL-00264,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,184,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,旅游景点品类人群覆盖度与大盘TGI，反映国家级景点和公园偏好,"旅游景点, 人群覆盖度, 北京市大盘, TGI, 国家级景点, 公园",旅游景点 / 人群覆盖度 / 北京市大盘 / TGI | 国家级景点 / 83.75% / 17.28% / 484 | 公园 / 36.77% / 21.64% / 169
TBL-REVIEW-0265,TBL-00265,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,185,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,汽车相关品类人群覆盖度与大盘TGI，反映汽车销售和维修偏好,"汽车, 人群覆盖度, 北京市大盘, TGI, 汽车销售, 汽车维修",汽车 / 人群覆盖度 / 北京市大盘 / TGI | 汽车销售 / 16.23% / 11.51% / 140 | 汽车维修 / 8.61% / 6.46% / 133
TBL-REVIEW-0266,TBL-00266,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,186,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,医疗保健品类人群覆盖度与大盘TGI，反映综合医院和专科偏好,"医疗保健, 人群覆盖度, 北京市大盘, TGI, 综合医院, 专科医院 齿科",医疗保健 / 人群覆盖度 / 北京市大盘 / TGI | 综合医院 / 32.73% / 30.38% / 107 | 专科医院 齿科 / 3.91% / 3.10% / 126
TBL-REVIEW-0267,TBL-00267,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,187,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示教育学校类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 教育学校, 大学, 培训",教育学校 / 人群覆盖度 / 北京市大盘 / TGI | 大学 / 28.73% / 24.99% / 114 | 培训 / 10.77% / 8.19% / 131
TBL-REVIEW-0268,TBL-00268,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,188,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示购物类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 购物, 导购, 商城",购物 / 人群覆盖度 / 北京市大盘 / TGI | 导购 / 95.97% / 92.69% / 103 | 商城 / 94.76% / 91.43% / 103
TBL-REVIEW-0269,TBL-00269,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,189,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示酒店宾馆类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 酒店宾馆, 星级酒店, 经济型酒店",酒店宾馆 / 人群覆盖度 / 北京市大盘 / TGI | 星级酒店 / 38.50% / 25.17% / 152 | 经济型酒店 / 20.57% / 17.38% / 118
TBL-REVIEW-0270,TBL-00270,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,190,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示基础设施类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 基础设施, 交通设施 飞机场, 火车站",基础设施 / 人群覆盖度 / 北京市大盘 / TGI | 交通设施 飞机场 / 32.09% / 20.07% / 159 | 交通设施 火车站 / 28.48% / 22.28% / 127
TBL-REVIEW-0271,TBL-00271,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,191,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示教育学校类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 教育学校, 大学, 培训",教育学校 / 人群覆盖度 / 北京市大盘 / TGI | 大学 / 50.65% / 24.99% / 202 | 培训 / 21.01% / 8.19% / 256
TBL-REVIEW-0272,TBL-00272,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,192,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示医疗保健类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 医疗保健, 综合医院, 专科医院",医疗保健 / 人群覆盖度 / 北京市大盘 / TGI | 综合医院 / 53.37% / 30.38% / 175 | 专科医院 齿科 / 10.02% / 3.10% / 323
TBL-REVIEW-0273,TBL-00273,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,193,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示酒店宾馆类别人群覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"人群覆盖度, TGI, 酒店宾馆, 星级酒店, 经济型酒店",酒店宾馆 / 人群覆盖度 / 北京市大盘 / TGI | 星级酒店 / 54.43% / 25.17% / 216 | 经济型酒店 / 36.46% / 17.38% / 209
TBL-REVIEW-0274,TBL-00274,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,194,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示到访偏好大类覆盖度与北京市大盘对比及TGI指数，明确反映偏好倾向。,"到访偏好大类, 人群覆盖度, TGI, 购物, 房产",到访偏好大类 / 人群覆盖度 / 北京市大盘 / TGI | 购物 / 93.03% / 68.24% / 136 | 房产（楼宇类型） / 91.29% / 69.31% / 131
TBL-REVIEW-0275,TBL-00275,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,195,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格显示旅游景点分类下人群覆盖度与北京市大盘对比TGI，衡量区域人群对该类POI的偏好强度。,"['人群覆盖度', '北京市大盘', 'TGI']",旅游景点 / 人群覆盖度 / 北京市大盘 / TGI | 国家级景点 / 65.19% / 17.28% / 377 | 公园 / 49.24% / 21.64% / 227
TBL-REVIEW-0276,TBL-00276,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,196,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示美食细分类别的人群覆盖度及相对北京市大盘的TGI，反映偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",美食 / 人群覆盖度 / 北京市大盘 / TGI | 小吃快餐 / 33.01% / 14.35% / 230 | 火锅 / 23.49% / 8.53% / 275
TBL-REVIEW-0277,TBL-00277,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,197,1,3,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,基础设施类别（交通设施）下人群覆盖度与TGI指标，判断区域人群对火车站/机场的偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",基础设施 / 人群覆盖度 / 北京市大盘 / TGI | 交通设施 火车站 / 45.94% / 22.28% / 206 | 交通设施 飞机场 / 43.25% / 20.07% / 215
TBL-REVIEW-0278,TBL-00278,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,198,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,娱乐休闲品类下咖啡厅、网吧的人群覆盖度及TGI，体现偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",娱乐休闲 / 人群覆盖度 / 北京市大盘 / TGI | 咖啡厅 / 13.41% / 4.67% / 286 | 网吧 / 6.15% / 2.12% / 290
TBL-REVIEW-0279,TBL-00279,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,199,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,运动健身品类下综合体育场馆、高尔夫场的人群覆盖度与TGI，反映偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",运动健身 / 人群覆盖度 / 北京市大盘 / TGI | 综合体育场馆 / 19.27% / 7.29% / 264 | 高尔夫场 / 17.46% / 6.78% / 257
TBL-REVIEW-0280,TBL-00280,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,200,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,汽车相关服务（汽车销售、维修）的人群覆盖度与TGI对比。,"['人群覆盖度', '北京市大盘', 'TGI']",汽车 / 人群覆盖度 / 北京市大盘 / TGI | 汽车销售 / 26.58% / 11.51% / 230 | 汽车维修 / 17.30% / 6.46% / 267
TBL-REVIEW-0281,TBL-00281,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,201,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,生活服务类（汽车服务、生活服务）的人群覆盖度与TGI，展示对比偏好。,"['人群覆盖度', '北京市大盘', 'TGI']",生活 / 人群覆盖度 / 北京市大盘 / TGI | 汽车服务 / 73.32% / 61.13% / 119 | 生活服务 / 63.52% / 57.94% / 109
TBL-REVIEW-0282,TBL-00282,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,202,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,游戏类别下ACT-动作、休闲益智的人群覆盖度与TGI数据。,"['人群覆盖度', '北京市大盘', 'TGI']",游戏 / 人群覆盖度 / 北京市大盘 / TGI | ACT-动作 / 38.41% / 31.88% / 120 | 休闲益智 / 28.93% / 29.35% / 98
TBL-REVIEW-0283,TBL-00283,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,203,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示APP偏好大类的TGI指数，比较人群覆盖度与北京市大盘，属于目标群体偏好指数分析。,"APP偏好大类, 人群覆盖度, 北京市大盘, TGI",APP偏好大类 / 人群覆盖度 / 北京市大盘 / TGI | 社交 / 99.53% / 99.26% / 100 | 系统 / 99.03% / 98.47% / 100
TBL-REVIEW-0284,TBL-00284,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,204,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示音乐相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"音乐, 人群覆盖度, 北京市大盘, TGI",音乐 / 人群覆盖度 / 北京市大盘 / TGI | 在线音乐 / 62.45% / 56.53% / 110 | FM/电台 / 48.09% / 42.90% / 112
TBL-REVIEW-0285,TBL-00285,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,205,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示健康相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"健康, 人群覆盖度, 北京市大盘, TGI",健康 / 人群覆盖度 / 北京市大盘 / TGI | 医疗用药 / 23.55% / 21.38% / 110 | 运动健身 / 14.78% / 11.81% / 125
TBL-REVIEW-0286,TBL-00286,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,206,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示出行相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"出行, 人群覆盖度, 北京市大盘, TGI",出行 / 人群覆盖度 / 北京市大盘 / TGI | 地图 / 97.54% / 93.71% / 104 | 火车/高铁 / 57.48% / 46.13% / 124
TBL-REVIEW-0287,TBL-00287,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,207,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示旅游相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"旅游, 人群覆盖度, 北京市大盘, TGI",旅游 / 人群覆盖度 / 北京市大盘 / TGI | 户外游 / 76.30% / 72.53% / 105 | 旅游服务 / 59.83% / 50.17% / 119
TBL-REVIEW-0288,TBL-00288,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,208,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示摄影相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"摄影, 人群覆盖度, 北京市大盘, TGI",摄影 / 人群覆盖度 / 北京市大盘 / TGI | 相机 / 66.52% / 63.68% / 104 | 图片分享 / 25.62% / 19.79% / 129
TBL-REVIEW-0289,TBL-00289,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,209,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示系统工具类APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"系统, 人群覆盖度, 北京市大盘, TGI",系统 / 人群覆盖度 / 北京市大盘 / TGI | 应用管理 / 97.63% / 96.19% / 101 | 文件管理 / 89.58% / 86.56% / 103
TBL-REVIEW-0290,TBL-00290,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,210,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示教育相关APP的TGI指数，比较人群覆盖度与北京市大盘，属于偏好指数分析。,"教育, 人群覆盖度, 北京市大盘, TGI",教育 / 人群覆盖度 / 北京市大盘 / TGI | 在线学堂 / 35.19% / 28.14% / 125 | 语言学习 / 27.59% / 23.02% / 119
TBL-REVIEW-0291,TBL-00291,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,211,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含人群覆盖度、北京市大盘和TGI指标，是典型的目标群体指数偏好分析。,人群覆盖度 / 北京市大盘 / TGI,阅读 / 人群覆盖度 / 北京市大盘 / TGI | 新闻 / 73.86% / 72.42% / 101 | 电子书 / 26.41% / 22.62% / 116
TBL-REVIEW-0292,TBL-00292,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,212,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含理财类APP的人群覆盖度、大盘对比和TGI，属于TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,理财 / 人群覆盖度 / 北京市大盘 / TGI | 手机银行 / 83.47% / 77.64% / 107 | 钱包 / 60.22% / 57.48% / 104
TBL-REVIEW-0293,TBL-00293,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,213,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示视频相关行为的人群覆盖度与TGI，是TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,视频 / 人群覆盖度 / 北京市大盘 / TGI | 在线视频 / 94.18% / 92.24% / 102 | 远程监控 / 31.74% / 28.51% / 111
TBL-REVIEW-0294,TBL-00294,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,214,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示社交类应用的人群覆盖度与TGI，属于TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,社交 / 人群覆盖度 / 北京市大盘 / TGI | 聊天/交友 / 99.50% / 99.21% / 100 | 社区 / 33.81% / 30.03% / 112
TBL-REVIEW-0295,TBL-00295,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,215,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示健康相关行为的人群覆盖度与TGI，是TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,健康 / 人群覆盖度 / 北京市大盘 / TGI | 医疗用药 / 30.24% / 21.38% / 141 | 运动健身 / 16.53% / 11.81% / 140
TBL-REVIEW-0296,TBL-00296,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,216,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示音乐相关行为的人群覆盖度与TGI，是TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,音乐 / 人群覆盖度 / 北京市大盘 / TGI | 在线音乐 / 66.13% / 56.53% / 116 | FM/电台 / 57.66% / 42.90% / 134
TBL-REVIEW-0297,TBL-00297,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,217,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示APP偏好大类的人群覆盖度与TGI，是TGI偏好分析。,APP偏好大类 / 人群覆盖度 / 北京市大盘 / TGI,APP偏好大类 / 人群覆盖度 / 北京市大盘 / TGI | 社交 / 100.00% / 99.26% / 100 | 系统 / 99.19% / 98.47% / 100
TBL-REVIEW-0298,TBL-00298,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,218,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示摄影相关应用的人群覆盖度与TGI，是TGI偏好分析。,人群覆盖度 / 北京市大盘 / TGI,摄影 / 人群覆盖度 / 北京市大盘 / TGI | 相机 / 69.76% / 63.68% / 109 | 图片分享 / 31.45% / 19.79% / 158
TBL-REVIEW-0299,TBL-00299,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,219,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示生活类人群覆盖度与北京市大盘对比及TGI指数，是典型的TGI偏好分析。,"TGI, 人群覆盖度, 北京市大盘",生活 / 人群覆盖度 / 北京市大盘 / TGI | 汽车服务 / 70.56% / 61.13% / 115 | 生活服务 / 70.16% / 57.94% / 121
TBL-REVIEW-0300,TBL-00300,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,220,1,10,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示游戏类人群覆盖度与北京市大盘对比及TGI指数，为TGI偏好分析。,"TGI, 人群覆盖度, 北京市大盘",游戏 / 人群覆盖度 / 北京市大盘 / TGI | ACT-动作 / 43.55% / 31.88% / 136 | 休闲益智 / 30.08% / 29.35% / 102
TBL-REVIEW-0301,TBL-00301,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,221,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示阅读类人群覆盖度与北京市大盘对比及TGI指数，属于TGI偏好。,"TGI, 人群覆盖度, 北京市大盘",阅读 / 人群覆盖度 / 北京市大盘 / TGI | 新闻 / 79.03% / 72.42% / 109 | 电子书 / 39.92% / 22.62% / 176
TBL-REVIEW-0302,TBL-00302,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,222,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示视频类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",视频 / 人群覆盖度 / 北京市大盘 / TGI | 在线视频 / 93.95% / 92.24% / 101 | 远程监控 / 24.19% / 28.51% / 84
TBL-REVIEW-0303,TBL-00303,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,223,1,8,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示出行类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",出行 / 人群覆盖度 / 北京市大盘 / TGI | 地图 / 96.37% / 93.71% / 102 | 火车/高铁 / 60.48% / 46.13% / 131
TBL-REVIEW-0304,TBL-00304,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,224,1,10,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示系统工具类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",系统 / 人群覆盖度 / 北京市大盘 / TGI | 应用管理 / 97.18% / 96.19% / 101 | 文件管理 / 89.11% / 86.56% / 102
TBL-REVIEW-0305,TBL-00305,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,225,1,7,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示理财类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",理财 / 人群覆盖度 / 北京市大盘 / TGI | 手机银行 / 83.06% / 77.64% / 106 | 钱包 / 65.32% / 57.48% / 113
TBL-REVIEW-0306,TBL-00306,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,226,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示教育类人群覆盖度与北京市大盘对比及TGI指数。,"TGI, 人群覆盖度, 北京市大盘",教育 / 人群覆盖度 / 北京市大盘 / TGI | 语言学习 / 33.87% / 23.02% / 147 | 在线学堂 / 33.47% / 28.14% / 118
TBL-REVIEW-0307,TBL-00307,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,227,1,5,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含不同旅游细分人群覆盖度与北京市大盘对比及TGI指数，属于偏好指数分析,"旅游, 人群覆盖度, 北京市大盘, TGI",旅游 / 人群覆盖度 / 北京市大盘 / TGI | 户外游 / 83.87% / 72.53% / 115 | 旅游服务 / 68.95% / 50.17% / 137
TBL-REVIEW-0308,TBL-00308,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,228,1,4,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示社交类APP人群覆盖度与北京市大盘及TGI指数，属于偏好分析,"社交, 人群覆盖度, 北京市大盘, TGI",社交 / 人群覆盖度 / 北京市大盘 / TGI | 聊天/交友 / 100.00% / 99.21% / 100 | 社区 / 39.92% / 30.03% / 132
TBL-REVIEW-0309,TBL-00309,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,229,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格为APP偏好大类覆盖度与大盘对比及TGI，属于偏好指数,"APP偏好大类, 人群覆盖度, 北京市大盘, TGI",APP偏好大类 / 人群覆盖度 / 北京市大盘 / TGI | 社交 / 99.53% / 99.26% / 100 | 系统 / 99.03% / 98.47% / 100
TBL-REVIEW-0310,TBL-00310,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,230,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格包含出行类APP覆盖度与大盘TGI对比，偏好分析,"出行, 人群覆盖度, 北京市大盘, TGI",出行 / 人群覆盖度 / 北京市大盘 / TGI | 地图 / 97.55% / 93.71% / 104 | 火车/高铁 / 57.48% / 46.13% / 124
TBL-REVIEW-0311,TBL-00311,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,231,1,11,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格为购物类APP覆盖度与大盘TGI，偏好分析,"购物, 人群覆盖度, 北京市大盘, TGI",购物 / 人群覆盖度 / 北京市大盘 / TGI | 购物支付 / 94.82% / 91.18% / 103 | 导购 / 94.06% / 92.69% / 101
TBL-REVIEW-0312,TBL-00312,20_raw_data/pdf/奥林匹克森林公园区域大数据分析报告-20241230-202512291772157987.pdf,232,1,6,4,tgi_preference,high,P1_context_or_followup_candidate,context_candidate_needs_sampling,table_sampling,draft,表格展示旅游类APP覆盖度与大盘TGI，偏好分析,"旅游, 人群覆盖度, 北京市大盘, TGI",旅游 / 人群覆盖度 / 北京市大盘 / TGI | 户外游 / 76.29% / 72.53% / 105 | 旅游服务 / 59.81% / 50.17% / 119
